StationUID,StationID,AuthorityID,BikesCapacity,ServiceType,SrcUpdateTime,UpdateTime,sna,StationName_En,longitude,latitude,GeoHash,StationAddress_Zh_tw,StationAddress_En
TPE500101186,500101186,TPE,29,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運大安站(6號出口),YouBike2.0_MRT Da’an Sta. (Exit 6),121.54376,25.03479,wsqqmv3qn,復興南路一段303號前,"No. 303, Sec. 1, Fuxing S. Rd."
TPE500101187,500101187,TPE,14,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臥龍街195巷口,"YouBike2.0_Ln. 195, Wolong St.",121.55224,25.01783,wsqqmfrek,臥龍街/臥龍街195巷(南側),"Wolong St. / Ln. 195, Wolong St. Intersection (South)"
TPE500101188,500101188,TPE,27,2,2025-05-27T10:47:17+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_辛亥路三段157巷口,"YouBike2.0_Ln. 157, Sec. 3, Xinhai Rd.",121.54904,25.01727,wsqqmfm21,辛亥路三段與辛亥路三段157巷口西北側,"Sec. 3, Xinhai Rd. & Ln. 157, Sec. 3, Xinhai Rd. Intersection (Northwest)"
TPE500101189,500101189,TPE,28,2,2025-05-27T10:34:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臥龍基隆路口,YouBike2.0_Wolong St. & Xinyi Rd. Intersection,121.54853,25.02039,wsqqmfufq,臥龍街與基隆路二段口東北側,"Wolong St. & Sec. 2, Xinyi Rd. Intersection (Northeast)"
TPE500101190,500101190,TPE,26,2,2025-05-27T10:44:14+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_敦親公園,YouBike2.0_Dunchin Park,121.54108,25.02347,wsqqmers2,和平東路二段96巷8之1號(前方),"No. 8-1, Ln. 96, Sec. 2, Heping E. Rd."
TPE500101191,500101191,TPE,33,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_大安運動中心,YouBike2.0_Taipei Daan Sports Center,121.54561,25.02054,wsqqmffg1,辛亥路三段55號前方人行道(大安運動中心),"No. 55, Sec. 3, Xinhai Rd."
TPE500101192,500101192,TPE,36,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_和平敦化路口,YouBike2.0_Heping Rd. & Dunhua Rd. Intersection,121.54908,25.02444,wsqqmgt3f,和平東路三段 / 敦化南路二段口(東側),"Sec. 3, Heping E. Rd. & Sec. 2, Dunhua S. Rd. Intersection (East)"
TPE500101193,500101193,TPE,51,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_基隆長興路口,YouBike2.0_Keelung Rd. & Changxing St. Intersection,121.54435,25.01705,wsqqmf1yu,基隆路/長興街(東南側),Keelung Rd. & Changxing St. Intersection (Southeast)
TPE500101194,500101194,TPE,25,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_仁愛路四段122巷口,"YouBike2.0_Ln. 122, Sec. 4, Ren'ai Rd.",121.55009,25.03762,wsqqmvynd,仁愛路四段118號前,"No. 188, Sec. 4, Ren'ai Rd."
TPE500101196,500101196,TPE,32,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_市民敦化路口,YouBike2.0_Civic Blvd. & Dunhua Rd. Intersection,121.54944,25.04464,wsqqmzjxe,敦化南路一段111號前,"No. 111, Sec. 1, Dunhua S. Rd."
TPE500101197,500101197,TPE,15,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_忠孝東路四段49巷口,"YouBike2.0_Ln. 49, Sec. 4, Zhongxiao E. Rd.",121.54541,25.04172,wsqqmydwt,忠孝東路四段55號前,"No. 55, Sec. 4, Zhongxiao E. Rd."
TPE500101198,500101198,TPE,16,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_市民復興路口(東南側),YouBike2.0_Civic Blvd. & Fuxing Rd. Intersection (Southeast),121.54401,25.04472,wsqqmz38h,市民大道四段/復興路一段口(東南側),"Sec. 4, Civic Blvd. & Sec. 1, Fuxing S. Rd. Intersection (Southeast)"
TPE500101199,500101199,TPE,17,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_和平新生路口西南側,YouBike2.0_Heping Rd. & Xinsheng S. Rd. Intersection (Southwest),121.534,25.02604,wsqqmef75,新生南路三段2號前,"No. 2, Sec. 3, Xinsheng S. Rd."
TPE500101200,500101200,TPE,16,2,2025-05-27T10:31:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_全安公園,YouBike2.0_Quanan Park,121.55101,25.02535,wsqqmgwxp,安和路二段227巷16號對側,"No. 16, Ln. 227, Sec. 2, Anhe Rd. (Opposite)"
TPE500101201,500101201,TPE,19,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_信義路三段134巷口,"YouBike2.0_Ln. 134, Sec. 3, Xinyi Rd.",121.53968,25.03333,wsqqmtnmx,信義路三段/信義路三段134巷口,"Sec. 3, Xinyi Rd. & Ln. 134, Sec. 3, Xinyi Rd. Intersection"
TPE500101202,500101202,TPE,16,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_仁愛敦南圓環(東南側),YouBike2.0_Renai Dunnan Traffic Cir (Southeast),121.54936,25.03715,wsqqmvvec,仁愛路四段110號前,"No. 110, Sec. 4, Ren'ai Rd."
TPE500101203,500101203,TPE,33,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臺北遠企購物中心,YouBike2.0_Chenggong Public House,121.54902,25.02709,wsqqmuj33,敦化南路二段201號前,"No. 201, Sec. 2, Dunhua S. Rd."
TPE500101204,500101204,TPE,26,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_外交部外交及國際事務學院,YouBike2.0_Institute of Diplomacy and International Affairs,121.54839,25.0371,wsqqmvugd,敦化南路一段280號,"No. 280, Sec. 1, Dunhua S. Rd."
TPE500101205,500101205,TPE,22,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_四維路170巷口,"YouBike2.0_Ln. 170, Siwei Rd.",121.54864,25.02821,wsqqmujpb,敦化南路二段92號對側中央分隔島,"No. 92, Sec. 2, Dunhua S. Rd. (Opposite)"
TPE500101206,500101206,TPE,46,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運大安站(3號出口),YouBike2.0_MRT Da’an Sta. (Exit 3),121.5425,25.03328,wsqqmv0t3,信義路三段184號前,"No. 184, Sec. 3, Xinyi Rd."
TPE500101207,500101207,TPE,38,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運臺電大樓站(2號出口)_1,YouBike2.0_MRT Taipower Building Sta. (Exit 2)_1,121.52855,25.02055,wsqqm6y7k,羅斯福路三段201號旁,"No. 201, Sec. 3, Roosevelt Rd."
TPE500101208,500101208,TPE,15,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_信義路四段199巷,"YouBike2.0_Ln. 199, Sec. 4, Xinyi Rd.",121.55164,25.03459,wsqqmvrjn,信義路四段199巷/安和路一段90巷口,"Ln. 199, Sec. 4, Xinyi Rd. & Ln. 90, Sec. 1, Anhe Rd. Intersection"
TPE500101209,500101209,TPE,40,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臺大資訊大樓,YouBike2.0_NTU Information Building,121.54153,25.02101,wsqqmdzvf,辛亥路二段(臺大外語學院外),"Sec. 2, Xinhai Rd.(NTU Language Center)"
TPE500101210,500101210,TPE,40,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_敦化南路二段81巷,"YouBike2.0_Ln. 81, Sec. 2, Dunhua S. Rd.",121.54893,25.03002,wsqqmut4r,敦化南路二段與敦化南路二段81巷口西北側,"Sec. 2, Dunhua S. Rd. & Ln. 81, Sec. 2, Dunhua S. Rd. Intersection (Northwest)"
TPE500101211,500101211,TPE,23,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_原臺北刑務所官舍,YouBike2.0_Former Taipei Prison Office,121.52466,25.03054,wsqqmket3,金華街78號對側,"No. 78, Jinhua St. (Opposite)"
TPE500101212,500101212,TPE,24,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運國父紀念館站(1號出口),YouBike2.0_MRT S.Y.S Memorial Hall Sta. (Exit 1),121.55657,25.04205,wsqqqnfb9,光復南路200巷26號東側,"No. 26, Ln. 200, Guangfu S. Rd. (East)"
TPE500101213,500101213,TPE,24,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_懷生國中,YouBike2.0_Huai Sheng Junior High School,121.54122,25.0401,wsqqmwrt5,忠孝東路三段248巷30號,"No. 30, Ln. 248, Sec. 3, Zhongxiao E. Rd."
TPE500101214,500101214,TPE,20,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_仁愛敦南圓環(西北側),YouBike2.0_Renai Dunnan Traffic Cir (Northwest),121.54802,25.03827,wsqqmyhd6,仁愛路四段85號前,"No. 85, Sec. 4, Ren'ai Rd"
TPE500101215,500101215,TPE,17,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_立人國小,YouBike2.0_Lih Jen International Private Elementary and Middle School,121.55146,25.02974,wsqqmux0f,安和路二段/敦化南路二段81巷(西南側),"Sec. 2, Anhe Rd. & Ln. 81, Sec. 2, Dunhua S. Rd. Intersection (Southwest)"
TPE500101216,500101216,TPE,24,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_和平東路二段18巷口,"YouBike2.0_Ln. 18, Sec. 2, Heping E. Rd.",121.53608,25.02268,wsqqme5ze,辛亥路二段43號前,"No. 43, Sec. 2, Xinhai Rd."
TPE500101217,500101217,TPE,26,2,2025-05-27T10:47:17+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運大安站(5號出口),YouBike2.0_MRT Da’an Sta. (Exit 5),121.54372,25.03303,wsqqmv17v,復興南路二段/信義路四段(東南側),"Sec. 2, Fuxing S. Rd. & Sec. 4, Xinyi Rd. Intersection (Southeast)"
TPE500101218,500101218,TPE,23,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臨江公園,YouBike2.0_Linjiang Park,121.55592,25.02832,wsqqqh62d,通化街143巷33號對側,"No. 33, Ln. 143, Tonghua St. (Opposite)"
TPE500101219,500101219,TPE,14,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_羅斯福路四段113巷19弄口,"YouBike2.0_Aly. 19, Ln. 113, Sec. 4, Roosevelt Rd.",121.53998,25.01027,wsqqm8yxq,羅斯福路四段119巷84號對側,"No. 84, Ln. 119, Sec. 4, Roosevelt Rd. (Opposite)"
TPE500101221,500101221,TPE,25,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_忠孝東路四段248巷口,"YouBike2.0_Ln. 248, Sec. 4, Zhongxiao E. Rd.",121.55393,25.04132,wsqqqn8u7,忠孝東路四段230號前,"No. 230, Sec. 4, Zhongxiao E. Rd."
TPE500101222,500101222,TPE,24,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_仁愛延吉路口(西北側),YouBike2.0_Ren'ai Rd. & Yanji St. Intersection (Northwest),121.55466,25.03795,wsqqqn12s,仁愛路四段363號前,"No. 363, Sec. 4, Ren'ai Rd."
TPE500101223,500101223,TPE,13,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_樂利路101巷口,"YouBike2.0_Ln. 101, Leli Rd.",121.55224,25.02528,wsqqmgxwu,樂利路97號前,"No. 97, Leli Rd."
TPE500101224,500101224,TPE,25,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_羅斯福浦城街口,YouBike2.0_Roosevelt Rd. & Pucheng St. Intersection,121.52678,25.02208,wsqqm7jh5,羅斯福路三段117號前,"No. 117, Sec. 3, Roosevelt Rd."
TPE500101225,500101225,TPE,18,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_敦化南路一段295巷口,"YouBike2.0_Ln. 295, Sec. 1, Dunhua S. Rd.",121.54951,25.03551,wsqqmvtdk,敦化南路一段295巷1號,"No. 1, Ln. 295, Sec. 1, Dunhua S. Rd."
TPE500101226,500101226,TPE,28,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_通安區民活動中心,"YouBike2.0_Ln. 108, Tong'an St.",121.55294,25.02942,wsqqqh2nu,通安街129號對面,"No. 129, Tong'an St. (Opposite)"
TPE500101227,500101227,TPE,28,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_復興忠孝東路口(東南側),YouBike2.0_Zhongxiao E. Rd. & Fuxing S. Rd. Intersection (Southeast),121.54389,25.04061,wsqqmy981,復興南路一段191號前,"No. 191, Sec. 1, Fuxing S. Rd."
TPE500101228,500101228,TPE,21,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_仁愛大安路口(東北側),YouBike2.0_Ren'ai Rd. & Da'an Rd. Intersection (Northeast),121.54631,25.03813,wsqqmy53d,仁愛路四段37號前,"No. 37, Sec. 4, Ren'ai Rd."
TPE500101229,500101229,TPE,20,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臺灣師範大學(浦城街),YouBike2.0_National Taiwan Normal University (Pucheng St.),121.52803,25.02476,wsqqm7w5b,浦城街1號對側,"No. 1, Pucheng St. (Opposite)"
